state_name,state_abbr,state_fips,year,month,SEPU
Iowa,IA,19,2010,7,85.6379687234239
Iowa,IA,19,2010,8,116.102598135412
Iowa,IA,19,2010,9,146.231063345627
Iowa,IA,19,2010,10,163.365916326009
Iowa,IA,19,2010,11,70.2536107064152
Iowa,IA,19,2010,12,124.597114842077
Iowa,IA,19,2011,1,194.309523888781
Iowa,IA,19,2011,2,163.618857711796
Iowa,IA,19,2011,3,148.204785676973
Iowa,IA,19,2011,4,254.658923761968
Iowa,IA,19,2011,5,133.947261246246
Iowa,IA,19,2011,6,100.530444258086
Iowa,IA,19,2011,7,116.885380406867
Iowa,IA,19,2011,8,121.124341668652
Iowa,IA,19,2011,9,43.3867440051746
Iowa,IA,19,2011,10,185.107037551703
Iowa,IA,19,2011,11,187.356025572959
Iowa,IA,19,2011,12,88.14183584496161
Iowa,IA,19,2012,1,259.900965242194
Iowa,IA,19,2012,2,125.913796489903
Iowa,IA,19,2012,3,170.960350941674
Iowa,IA,19,2012,4,66.9132573176901
Iowa,IA,19,2012,5,168.974741387645
Iowa,IA,19,2012,6,149.422574780252
Iowa,IA,19,2012,7,260.532810404947
Iowa,IA,19,2012,8,103.068912461286
Iowa,IA,19,2012,9,164.626197024119
Iowa,IA,19,2012,10,124.632578779652
Iowa,IA,19,2012,11,126.249416162529
Iowa,IA,19,2012,12,94.47703152276181
Iowa,IA,19,2013,1,140.508969021908
Iowa,IA,19,2013,2,183.345947991568
Iowa,IA,19,2013,3,182.962087244021
Iowa,IA,19,2013,4,149.475263546033
Iowa,IA,19,2013,5,122.47548532485
Iowa,IA,19,2013,6,101.745250093461
Iowa,IA,19,2013,7,97.6538559532131
Iowa,IA,19,2013,8,86.3164036381103
Iowa,IA,19,2013,9,73.8072902433621
Iowa,IA,19,2013,10,111.024219523462
Iowa,IA,19,2013,11,55.2067043206778
Iowa,IA,19,2013,12,68.2363791549737
Iowa,IA,19,2014,1,114.347221307025
Iowa,IA,19,2014,2,147.933326293589
Iowa,IA,19,2014,3,64.2007421113029
Iowa,IA,19,2014,4,172.227980881857
Iowa,IA,19,2014,5,84.5768532973744
Iowa,IA,19,2014,6,50.0397280051998
Iowa,IA,19,2014,7,95.616021806375
Iowa,IA,19,2014,8,94.2429775902249
Iowa,IA,19,2014,9,183.679322004363
Iowa,IA,19,2014,10,102.695336823719
Iowa,IA,19,2014,11,106.071589076392
Iowa,IA,19,2014,12,118.061617865738
Iowa,IA,19,2015,1,89.39718288086399
Iowa,IA,19,2015,2,126.354875315507
Iowa,IA,19,2015,3,92.8503822601938
Iowa,IA,19,2015,4,83.2005896298101
Iowa,IA,19,2015,5,124.641764106671
Iowa,IA,19,2015,6,178.549415141649
Iowa,IA,19,2015,7,175.774300516561
Iowa,IA,19,2015,8,110.401517278947
Iowa,IA,19,2015,9,94.7163598473452
Iowa,IA,19,2015,10,83.1259707539312
Iowa,IA,19,2015,11,119.855101096454
Iowa,IA,19,2015,12,46.3698336091282
Iowa,IA,19,2016,1,101.134231035779
Iowa,IA,19,2016,2,90.7982096377624
Iowa,IA,19,2016,3,118.214105446761
Iowa,IA,19,2016,4,64.046968261339
Iowa,IA,19,2016,5,38.3393383202421
Iowa,IA,19,2016,6,55.3477262637289
Iowa,IA,19,2016,7,47.6989863783333
Iowa,IA,19,2016,8,86.2229198643951
Iowa,IA,19,2016,9,36.6823599401644
Iowa,IA,19,2016,10,35.5081498363064
Iowa,IA,19,2016,11,46.1495617492048
Iowa,IA,19,2016,12,154.933343478045
Iowa,IA,19,2017,1,79.2750682338022
Iowa,IA,19,2017,2,103.690987375734
Iowa,IA,19,2017,3,120.6237673053
Iowa,IA,19,2017,4,96.5153933700866
Iowa,IA,19,2017,5,19.9581922629165
Iowa,IA,19,2017,6,130.609055228431
Iowa,IA,19,2017,7,119.578429964835
Iowa,IA,19,2017,8,161.62048912436
Iowa,IA,19,2017,9,125.041179974073
Iowa,IA,19,2017,10,59.4179302498355
Iowa,IA,19,2017,11,49.942661748509
Iowa,IA,19,2017,12,101.210923750413
Iowa,IA,19,2018,1,100.281887798456
Iowa,IA,19,2018,2,96.9842229348623
Iowa,IA,19,2018,3,99.5458306288259
Iowa,IA,19,2018,4,190.552780848047
Iowa,IA,19,2018,5,191.055269214405
Iowa,IA,19,2018,6,90.0969720616113
Iowa,IA,19,2018,7,38.2158516737113
Iowa,IA,19,2018,8,67.6740787328276
Iowa,IA,19,2018,9,70.0438513234343
Iowa,IA,19,2018,10,124.087395655843
Iowa,IA,19,2018,11,80.2999609287755
Iowa,IA,19,2018,12,168.669369788745
Iowa,IA,19,2019,1,102.009034490623
Iowa,IA,19,2019,2,76.1112604854342
Iowa,IA,19,2019,3,85.94342121054341
Iowa,IA,19,2019,4,157.118820598142
Iowa,IA,19,2019,5,77.11780694413829
Iowa,IA,19,2019,6,93.03439179019971
Iowa,IA,19,2019,7,124.47132820552
Iowa,IA,19,2019,8,70.6508321152164
Iowa,IA,19,2019,9,161.866001121432
Iowa,IA,19,2019,10,143.817869977252
Iowa,IA,19,2019,11,44.6379807642545
Iowa,IA,19,2019,12,222.106508059472
Kansas,KS,20,1996,4,143.859142558839
Kansas,KS,20,1996,5,40.9498603478582
Kansas,KS,20,1996,6,0
Kansas,KS,20,1996,7,107.347356109194
Kansas,KS,20,1996,8,20.7750725537891
Kansas,KS,20,1996,9,0
Kansas,KS,20,1996,10,0
Kansas,KS,20,1996,11,0
Kansas,KS,20,1996,12,0
Kansas,KS,20,1997,1,0
Kansas,KS,20,1997,2,224.364142957102
Kansas,KS,20,1997,3,651.148826152149
Kansas,KS,20,1997,4,79.3073091827831
Kansas,KS,20,1997,5,0
Kansas,KS,20,1997,6,95.2670045553798
Kansas,KS,20,1997,7,56.6726718405605
Kansas,KS,20,1997,8,186.431011043132
Kansas,KS,20,1997,9,16.8107729947886
Kansas,KS,20,1997,10,128.826145011048
Kansas,KS,20,1997,11,93.0482644723792
Kansas,KS,20,1997,12,0
Kansas,KS,20,1998,1,0
Kansas,KS,20,1998,2,0
Kansas,KS,20,1998,3,50.1912441930239
Kansas,KS,20,1998,4,52.1084036625405
Kansas,KS,20,1998,5,83.23581307668179
Kansas,KS,20,1998,6,161.117262749826
Kansas,KS,20,1998,7,49.9976960114038
Kansas,KS,20,1998,8,37.2315883598625
Kansas,KS,20,1998,9,5.86489384068908
Kansas,KS,20,1998,10,92.51480464289401
Kansas,KS,20,1998,11,33.6376307138168
Kansas,KS,20,1998,12,0
Kansas,KS,20,1999,1,11.6362655374904
Kansas,KS,20,1999,2,0
Kansas,KS,20,1999,3,78.6211715903931
Kansas,KS,20,1999,4,98.40843149459209
Kansas,KS,20,1999,5,34.9933188074773
Kansas,KS,20,1999,6,55.6283261503153
Kansas,KS,20,1999,7,35.0019758797091
Kansas,KS,20,1999,8,28.704627418335
Kansas,KS,20,1999,9,52.9825394874831
Kansas,KS,20,1999,10,43.6037117832893
Kansas,KS,20,1999,11,6.1800412307033
Kansas,KS,20,1999,12,91.1808319222997
Kansas,KS,20,2000,1,81.0931050143344
Kansas,KS,20,2000,2,103.186566658797
Kansas,KS,20,2000,3,63.8773795414759
Kansas,KS,20,2000,4,89.0605294304482
Kansas,KS,20,2000,5,6.83786074545603
Kansas,KS,20,2000,6,14.4462765087493
Kansas,KS,20,2000,7,43.7062578357275
Kansas,KS,20,2000,8,10.2891694560906
Kansas,KS,20,2000,9,68.8825761100267
Kansas,KS,20,2000,10,21.6232997794408
Kansas,KS,20,2000,11,57.9714258748559
Kansas,KS,20,2000,12,75.8068631853519
Kansas,KS,20,2001,1,34.9507611320455
Kansas,KS,20,2001,2,27.4383766342885
Kansas,KS,20,2001,3,169.043110788552
Kansas,KS,20,2001,4,142.730417697129
Kansas,KS,20,2001,5,136.053436766568
Kansas,KS,20,2001,6,39.3167676092526
Kansas,KS,20,2001,7,114.363046528141
Kansas,KS,20,2001,8,92.06457621804989
Kansas,KS,20,2001,9,148.042115342261
Kansas,KS,20,2001,10,158.640721698684
Kansas,KS,20,2001,11,128.27457184615
Kansas,KS,20,2001,12,94.9238394885095
Kansas,KS,20,2002,1,50.0874225356454
Kansas,KS,20,2002,2,47.2771973299364
Kansas,KS,20,2002,3,73.2113237252273
Kansas,KS,20,2002,4,252.834002808767
Kansas,KS,20,2002,5,199.149070825537
Kansas,KS,20,2002,6,159.074116169013
Kansas,KS,20,2002,7,78.9098134641323
Kansas,KS,20,2002,8,103.452523542446
Kansas,KS,20,2002,9,53.0027422980617
Kansas,KS,20,2002,10,70.5694859080922
Kansas,KS,20,2002,11,130.898243129755
Kansas,KS,20,2002,12,53.8987494079136
Kansas,KS,20,2003,1,170.974759714065
Kansas,KS,20,2003,2,104.556146111385
Kansas,KS,20,2003,3,190.806823895868
Kansas,KS,20,2003,4,189.709424039058
Kansas,KS,20,2003,5,132.396765277816
Kansas,KS,20,2003,6,67.8154261979018
Kansas,KS,20,2003,7,98.17708839867259
Kansas,KS,20,2003,8,75.65462681516
Kansas,KS,20,2003,9,95.9763066379091
Kansas,KS,20,2003,10,54.6487677662638
Kansas,KS,20,2003,11,49.5993760433153
Kansas,KS,20,2003,12,136.209040427369
Kansas,KS,20,2004,1,117.657664946666
Kansas,KS,20,2004,2,90.6001344744237
Kansas,KS,20,2004,3,153.01805922676
Kansas,KS,20,2004,4,78.6446560366585
Kansas,KS,20,2004,5,164.884155980219
Kansas,KS,20,2004,6,91.3980092589218
Kansas,KS,20,2004,7,39.8656956685694
Kansas,KS,20,2004,8,68.3470023213924
Kansas,KS,20,2004,9,44.7779450662196
Kansas,KS,20,2004,10,81.9684819926352
Kansas,KS,20,2004,11,97.1174519543258
Kansas,KS,20,2004,12,126.033772049586
Kansas,KS,20,2005,1,63.2174368517852
Kansas,KS,20,2005,2,57.2175224958197
Kansas,KS,20,2005,3,153.385594202866
Kansas,KS,20,2005,4,163.024936112204
Kansas,KS,20,2005,5,53.5450022757478
Kansas,KS,20,2005,6,189.473397176762
Kansas,KS,20,2005,7,90.39768065483879
Kansas,KS,20,2005,8,48.9981208171438
Kansas,KS,20,2005,9,27.1470156193701
Kansas,KS,20,2005,10,35.1300170050784
Kansas,KS,20,2005,11,96.6591909452019
Kansas,KS,20,2005,12,36.7502087996205
Kansas,KS,20,2006,1,69.9963398679584
Kansas,KS,20,2006,2,21.4240844997027
Kansas,KS,20,2006,3,126.233185242681
Kansas,KS,20,2006,4,21.7019379747329
Kansas,KS,20,2006,5,52.0059771660271
Kansas,KS,20,2006,6,129.433357513211
Kansas,KS,20,2006,7,0
Kansas,KS,20,2006,8,27.4620015725528
Kansas,KS,20,2006,9,45.3293595525485
Kansas,KS,20,2006,10,76.4706513346037
Kansas,KS,20,2006,11,0
Kansas,KS,20,2006,12,6.1227685570376
Kansas,KS,20,2007,1,61.3665684415904
Kansas,KS,20,2007,2,78.6477280441111
Kansas,KS,20,2007,3,77.9932677242597
Kansas,KS,20,2007,4,108.190950246324
Kansas,KS,20,2007,5,48.2095723585865
Kansas,KS,20,2007,6,79.0619502120672
Kansas,KS,20,2007,7,63.5565700327103
Kansas,KS,20,2007,8,35.9786893756243
Kansas,KS,20,2007,9,100.080875891478
Kansas,KS,20,2007,10,128.607876809964
Kansas,KS,20,2007,11,103.136702902021
Kansas,KS,20,2007,12,43.1800837147778
Kansas,KS,20,2008,1,75.4793992127625
Kansas,KS,20,2008,2,138.548648981014
Kansas,KS,20,2008,3,226.137697096678
Kansas,KS,20,2008,4,128.668411936477
Kansas,KS,20,2008,5,84.2900589839054
Kansas,KS,20,2008,6,94.91781540936191
Kansas,KS,20,2008,7,178.769179663569
Kansas,KS,20,2008,8,84.5645309781078
Kansas,KS,20,2008,9,231.53695148356
Kansas,KS,20,2008,10,180.618718701617
Kansas,KS,20,2008,11,227.063407492854
Kansas,KS,20,2008,12,99.7837584413045
Kansas,KS,20,2009,1,265.896193101216
Kansas,KS,20,2009,2,246.960319869539
Kansas,KS,20,2009,3,200.933997524067
Kansas,KS,20,2009,4,168.056629297669
Kansas,KS,20,2009,5,54.3242682553414
Kansas,KS,20,2009,6,139.501801574493
Kansas,KS,20,2009,7,71.06230805886381
Kansas,KS,20,2009,8,177.211775211577
Kansas,KS,20,2009,9,59.1464773107208
Kansas,KS,20,2009,10,86.4713234358651
Kansas,KS,20,2009,11,94.4463143019793
Kansas,KS,20,2009,12,109.149119403567
Kansas,KS,20,2010,1,147.567278460977
Kansas,KS,20,2010,2,66.6115268369239
Kansas,KS,20,2010,3,96.9308003469103
Kansas,KS,20,2010,4,98.4545269082579
Kansas,KS,20,2010,5,146.49150282032
Kansas,KS,20,2010,6,20.6799613412269
Kansas,KS,20,2010,7,31.3273513926505
Kansas,KS,20,2010,8,107.928694107562
Kansas,KS,20,2010,9,110.342767972169
Kansas,KS,20,2010,10,78.1687973491959
Kansas,KS,20,2010,11,80.55875596953091
Kansas,KS,20,2010,12,151.625487796396
Kansas,KS,20,2011,1,122.34804017884
Kansas,KS,20,2011,2,97.88275638091061
Kansas,KS,20,2011,3,111.431828472636
Kansas,KS,20,2011,4,114.49512361962
Kansas,KS,20,2011,5,122.657067937934
Kansas,KS,20,2011,6,133.011783295827
Kansas,KS,20,2011,7,122.369932573696
Kansas,KS,20,2011,8,136.842954142987
Kansas,KS,20,2011,9,76.7056451988085
Kansas,KS,20,2011,10,113.336524117735
Kansas,KS,20,2011,11,160.336567417681
Kansas,KS,20,2011,12,120.445588245542
Kansas,KS,20,2012,1,125.204749738253
Kansas,KS,20,2012,2,178.800651977323
Kansas,KS,20,2012,3,54.0387546513516
Kansas,KS,20,2012,4,146.659839990319
Kansas,KS,20,2012,5,166.19465905336
Kansas,KS,20,2012,6,135.046011814537
Kansas,KS,20,2012,7,39.5196785239271
Kansas,KS,20,2012,8,57.5030805683343
Kansas,KS,20,2012,9,69.2466947584319
Kansas,KS,20,2012,10,154.010171132796
Kansas,KS,20,2012,11,65.60121262743669
Kansas,KS,20,2012,12,37.7853060760416
Kansas,KS,20,2013,1,71.78760841481601
Kansas,KS,20,2013,2,161.898917972355
Kansas,KS,20,2013,3,163.714037135223
Kansas,KS,20,2013,4,79.5433676696409
Kansas,KS,20,2013,5,99.2023615432998
Kansas,KS,20,2013,6,62.962584399716
Kansas,KS,20,2013,7,90.7592882963355
Kansas,KS,20,2013,8,39.499211890684
Kansas,KS,20,2013,9,114.043908481023
Kansas,KS,20,2013,10,178.635909963934
Kansas,KS,20,2013,11,29.079636063662
Kansas,KS,20,2013,12,92.79314436832369
Kansas,KS,20,2014,1,115.711788066946
Kansas,KS,20,2014,2,80.2358466862938
Kansas,KS,20,2014,3,72.59964525811721
Kansas,KS,20,2014,4,74.68532090810319
Kansas,KS,20,2014,5,121.351415254447
Kansas,KS,20,2014,6,94.4276305071695
Kansas,KS,20,2014,7,32.1140368079326
Kansas,KS,20,2014,8,101.696363736176
Kansas,KS,20,2014,9,119.983285963944
Kansas,KS,20,2014,10,114.080315009245
Kansas,KS,20,2014,11,199.046348872812
Kansas,KS,20,2014,12,134.401800082914
Kansas,KS,20,2015,1,33.8017659142449
Kansas,KS,20,2015,2,83.5465073874572
Kansas,KS,20,2015,3,211.421217275651
Kansas,KS,20,2015,4,82.1498056575859
Kansas,KS,20,2015,5,122.868088435821
Kansas,KS,20,2015,6,188.385394802437
Kansas,KS,20,2015,7,146.066163422078
Kansas,KS,20,2015,8,43.6085419840811
Kansas,KS,20,2015,9,28.959957631017
Kansas,KS,20,2015,10,99.0196589420236
Kansas,KS,20,2015,11,108.779025388478
Kansas,KS,20,2015,12,131.636049473649
Kansas,KS,20,2016,1,201.271015417255
Kansas,KS,20,2016,2,147.570981292944
Kansas,KS,20,2016,3,17.1056647322382
Kansas,KS,20,2016,4,110.842449093445
Kansas,KS,20,2016,5,76.05627155838781
Kansas,KS,20,2016,6,155.841422183553
Kansas,KS,20,2016,7,120.639081629745
Kansas,KS,20,2016,8,174.39614649212
Kansas,KS,20,2016,9,26.1477457225131
Kansas,KS,20,2016,10,14.5446678477948
Kansas,KS,20,2016,11,137.110091000051
Kansas,KS,20,2016,12,70.2659972502495
Kansas,KS,20,2017,1,72.0892310114463
Kansas,KS,20,2017,2,99.4705169077712
Kansas,KS,20,2017,3,197.978322110649
Kansas,KS,20,2017,4,124.510396922377
Kansas,KS,20,2017,5,223.700912393346
Kansas,KS,20,2017,6,28.3030304553443
Kansas,KS,20,2017,7,108.934397681663
Kansas,KS,20,2017,8,77.42811643447141
Kansas,KS,20,2017,9,80.42135440578561
Kansas,KS,20,2017,10,69.1371565095385
Kansas,KS,20,2017,11,34.8770995913841
Kansas,KS,20,2017,12,108.529089532346
Kansas,KS,20,2018,1,120.720812178008
Kansas,KS,20,2018,2,51.4761774452341
Kansas,KS,20,2018,3,89.5242405715185
Kansas,KS,20,2018,4,96.79263157406081
Kansas,KS,20,2018,5,203.700873789655
Kansas,KS,20,2018,6,210.479212693363
Kansas,KS,20,2018,7,66.0253630284476
Kansas,KS,20,2018,8,22.0862348353066
Kansas,KS,20,2018,9,18.0584291892422
Kansas,KS,20,2018,10,126.762559116818
Kansas,KS,20,2018,11,164.371290181664
Kansas,KS,20,2018,12,73.3379926728321
Kansas,KS,20,2019,1,105.535962879468
Kansas,KS,20,2019,2,271.906410256267
Kansas,KS,20,2019,3,142.704627479872
Kansas,KS,20,2019,4,76.455976045518
Kansas,KS,20,2019,5,167.493031633482
Kansas,KS,20,2019,6,39.4448988137856
Kansas,KS,20,2019,7,0
Kansas,KS,20,2019,8,362.888289996976
Kansas,KS,20,2019,9,0
Kansas,KS,20,2019,10,184.618007344305
Kansas,KS,20,2019,11,0
Kansas,KS,20,2019,12,222.462763904427
Kentucky,KY,21,1999,7,62.3433042671236
Kentucky,KY,21,1999,8,0
Kentucky,KY,21,1999,9,0
Kentucky,KY,21,1999,10,51.8928032500854
Kentucky,KY,21,1999,11,29.3241248534196
Kentucky,KY,21,1999,12,114.429360447711
Kentucky,KY,21,2000,1,65.7159245474149
Kentucky,KY,21,2000,2,78.69470633441701
Kentucky,KY,21,2000,3,41.615028716573
Kentucky,KY,21,2000,4,89.56387919292381
Kentucky,KY,21,2000,5,48.305927629963
Kentucky,KY,21,2000,6,82.0843343378385
Kentucky,KY,21,2000,7,52.8475105695321
Kentucky,KY,21,2000,8,18.6756277230337
Kentucky,KY,21,2000,9,68.9672130008763
Kentucky,KY,21,2000,10,82.146398987577
Kentucky,KY,21,2000,11,19.166353676717
Kentucky,KY,21,2000,12,0
Kentucky,KY,21,2001,1,0
Kentucky,KY,21,2001,2,43.0515735200457
Kentucky,KY,21,2001,3,0
Kentucky,KY,21,2001,4,30.0711588122618
Kentucky,KY,21,2001,5,143.926182653726
Kentucky,KY,21,2001,6,107.824521768128
Kentucky,KY,21,2001,7,17.5702567772795
Kentucky,KY,21,2001,8,39.1858527972173
Kentucky,KY,21,2001,9,0
Kentucky,KY,21,2001,10,110.34350935528
Kentucky,KY,21,2001,11,139.166201497651
Kentucky,KY,21,2001,12,41.7103936639604
Kentucky,KY,21,2002,1,128.694421103002
Kentucky,KY,21,2002,2,42.3376170769272
Kentucky,KY,21,2002,3,19.3405932555963
Kentucky,KY,21,2002,4,36.4675385643871
Kentucky,KY,21,2002,5,149.541137358823
Kentucky,KY,21,2002,6,278.067408297191
Kentucky,KY,21,2002,7,107.712462375222
Kentucky,KY,21,2002,8,94.29871374120199
Kentucky,KY,21,2002,9,50.1933842850338
Kentucky,KY,21,2002,10,70.9440016784929
Kentucky,KY,21,2002,11,42.6407269107096
Kentucky,KY,21,2002,12,27.7708603327867
Kentucky,KY,21,2003,1,117.672486569804
Kentucky,KY,21,2003,2,67.8946764929525
Kentucky,KY,21,2003,3,136.03011385029
Kentucky,KY,21,2003,4,23.7813797562895
Kentucky,KY,21,2003,5,121.944640550853
Kentucky,KY,21,2003,6,47.9723534928972
Kentucky,KY,21,2003,7,132.578355950378
Kentucky,KY,21,2003,8,18.3870539862911
Kentucky,KY,21,2003,9,17.8161317620592
Kentucky,KY,21,2003,10,56.1462146120674
Kentucky,KY,21,2003,11,145.424620253494
Kentucky,KY,21,2003,12,36.9798413506861
Kentucky,KY,21,2004,1,117.944391308724
Kentucky,KY,21,2004,2,55.7659308319162
Kentucky,KY,21,2004,3,54.9538526699983
Kentucky,KY,21,2004,4,194.188569318879
Kentucky,KY,21,2004,5,99.09621099855811
Kentucky,KY,21,2004,6,215.791955580772
Kentucky,KY,21,2004,7,130.614190228628
Kentucky,KY,21,2004,8,46.4922580317826
Kentucky,KY,21,2004,9,54.8586009204637
Kentucky,KY,21,2004,10,71.8151466922055
Kentucky,KY,21,2004,11,60.2132741706431
Kentucky,KY,21,2004,12,32.9495293308166
Kentucky,KY,21,2005,1,200.971907116388
Kentucky,KY,21,2005,2,65.5407633223667
Kentucky,KY,21,2005,3,43.3811962756177
Kentucky,KY,21,2005,4,57.0139118177525
Kentucky,KY,21,2005,5,19.0560823242538
Kentucky,KY,21,2005,6,142.055495792932
Kentucky,KY,21,2005,7,33.4902047715953
Kentucky,KY,21,2005,8,27.296132384029
Kentucky,KY,21,2005,9,84.6622749120716
Kentucky,KY,21,2005,10,99.4192905426298
Kentucky,KY,21,2005,11,53.6913767175017
Kentucky,KY,21,2005,12,18.2902873602143
Kentucky,KY,21,2006,1,54.4737566646022
Kentucky,KY,21,2006,2,121.513519837265
Kentucky,KY,21,2006,3,134.668375456104
Kentucky,KY,21,2006,4,87.470944079178
Kentucky,KY,21,2006,5,85.1820381186964
Kentucky,KY,21,2006,6,109.424317404619
Kentucky,KY,21,2006,7,82.8909888225627
Kentucky,KY,21,2006,8,63.9240707126358
Kentucky,KY,21,2006,9,64.1563794973749
Kentucky,KY,21,2006,10,34.9337480807158
Kentucky,KY,21,2006,11,20.9911450860374
Kentucky,KY,21,2006,12,68.6331471680937
Kentucky,KY,21,2007,1,70.51988244150409
Kentucky,KY,21,2007,2,52.0614366678524
Kentucky,KY,21,2007,3,135.144424781951
Kentucky,KY,21,2007,4,68.71571030916181
Kentucky,KY,21,2007,5,97.5579517681463
Kentucky,KY,21,2007,6,83.54147563446971
Kentucky,KY,21,2007,7,70.1381883953479
Kentucky,KY,21,2007,8,44.8944883006336
Kentucky,KY,21,2007,9,29.799789111921
Kentucky,KY,21,2007,10,21.9439496988305
Kentucky,KY,21,2007,11,167.920473613421
Kentucky,KY,21,2007,12,62.1243860593629
Kentucky,KY,21,2008,1,112.567366522682
Kentucky,KY,21,2008,2,105.522594848277
Kentucky,KY,21,2008,3,116.872974382601
Kentucky,KY,21,2008,4,53.2333479002599
Kentucky,KY,21,2008,5,72.5984289799989
Kentucky,KY,21,2008,6,83.7537168450847
Kentucky,KY,21,2008,7,93.9358577252663
Kentucky,KY,21,2008,8,60.6226081610925
Kentucky,KY,21,2008,9,106.072894028509
Kentucky,KY,21,2008,10,98.0104331843315
Kentucky,KY,21,2008,11,193.901639381155
Kentucky,KY,21,2008,12,219.116462957809
Kentucky,KY,21,2009,1,288.619821902267
Kentucky,KY,21,2009,2,111.118499343008
Kentucky,KY,21,2009,3,129.39629288735
Kentucky,KY,21,2009,4,154.187955022573
Kentucky,KY,21,2009,5,89.94181342630731
Kentucky,KY,21,2009,6,114.54814384948
Kentucky,KY,21,2009,7,119.128267181595
Kentucky,KY,21,2009,8,91.7579211981549
Kentucky,KY,21,2009,9,71.4406215062092
Kentucky,KY,21,2009,10,17.551654772339
Kentucky,KY,21,2009,11,31.1828400489311
Kentucky,KY,21,2009,12,122.207013036155
Kentucky,KY,21,2010,1,115.6107590272
Kentucky,KY,21,2010,2,169.638077906812
Kentucky,KY,21,2010,3,165.728064848954
Kentucky,KY,21,2010,4,122.259742758473
Kentucky,KY,21,2010,5,174.22620942453
Kentucky,KY,21,2010,6,76.2976752055028
Kentucky,KY,21,2010,7,38.0632002118084
Kentucky,KY,21,2010,8,74.6426035514276
Kentucky,KY,21,2010,9,65.61456582593431
Kentucky,KY,21,2010,10,128.188228728011
Kentucky,KY,21,2010,11,45.5511697314131
Kentucky,KY,21,2010,12,141.521897350417
Kentucky,KY,21,2011,1,172.785499374866
Kentucky,KY,21,2011,2,64.77282194322341
Kentucky,KY,21,2011,3,79.72097012796
Kentucky,KY,21,2011,4,127.583475135986
Kentucky,KY,21,2011,5,45.5585019037937
Kentucky,KY,21,2011,6,30.8737774278733
Kentucky,KY,21,2011,7,90.6694246349706
Kentucky,KY,21,2011,8,57.4001254183139
Kentucky,KY,21,2011,9,100.052543952458
Kentucky,KY,21,2011,10,22.6641479892881
Kentucky,KY,21,2011,11,39.773919492795
Kentucky,KY,21,2011,12,114.416497005613
Kentucky,KY,21,2012,1,165.738466098171
Kentucky,KY,21,2012,2,88.3573117229888
Kentucky,KY,21,2012,3,61.7588805463142
Kentucky,KY,21,2012,4,44.7618439175589
Kentucky,KY,21,2012,5,108.125303864841
Kentucky,KY,21,2012,6,194.096220399971
Kentucky,KY,21,2012,7,177.937733041854
Kentucky,KY,21,2012,8,81.5847506009157
Kentucky,KY,21,2012,9,68.060744310904
Kentucky,KY,21,2012,10,46.4802491961402
Kentucky,KY,21,2012,11,157.411954299489
Kentucky,KY,21,2012,12,76.3847722119782
Kentucky,KY,21,2013,1,44.6864171208469
Kentucky,KY,21,2013,2,204.661452591153
Kentucky,KY,21,2013,3,150.792121213579
Kentucky,KY,21,2013,4,79.2090201053898
Kentucky,KY,21,2013,5,93.2316999804335
Kentucky,KY,21,2013,6,14.8354861440721
Kentucky,KY,21,2013,7,121.643926993329
Kentucky,KY,21,2013,8,160.336012954166
Kentucky,KY,21,2013,9,101.714884132825
Kentucky,KY,21,2013,10,128.174267521254
Kentucky,KY,21,2013,11,69.864131010888
Kentucky,KY,21,2013,12,128.726321102529
Kentucky,KY,21,2014,1,134.809649080313
Kentucky,KY,21,2014,2,73.8191044248579
Kentucky,KY,21,2014,3,87.927028459151
Kentucky,KY,21,2014,4,75.8036381255541
Kentucky,KY,21,2014,5,69.89060429247159
Kentucky,KY,21,2014,6,74.4663413891856
Kentucky,KY,21,2014,7,46.7626554997194
Kentucky,KY,21,2014,8,66.37762271046741
Kentucky,KY,21,2014,9,43.7716279763089
Kentucky,KY,21,2014,10,94.6332638041652
Kentucky,KY,21,2014,11,54.2567709578103
Kentucky,KY,21,2014,12,58.3388633376448
Kentucky,KY,21,2015,1,96.5809650854096
Kentucky,KY,21,2015,2,44.5670038263736
Kentucky,KY,21,2015,3,104.57414801969
Kentucky,KY,21,2015,4,44.5846756385801
Kentucky,KY,21,2015,5,134.79783404169
Kentucky,KY,21,2015,6,145.567347534765
Kentucky,KY,21,2015,7,46.6009147443642
Kentucky,KY,21,2015,8,62.8401761885797
Kentucky,KY,21,2015,9,111.409569045361
Kentucky,KY,21,2015,10,53.2048468559981
Kentucky,KY,21,2015,11,86.290893278788
Kentucky,KY,21,2015,12,126.600362783279
Kentucky,KY,21,2016,1,116.447968071663
Kentucky,KY,21,2016,2,70.217914239775
Kentucky,KY,21,2016,3,111.738161959003
Kentucky,KY,21,2016,4,194.274077352419
Kentucky,KY,21,2016,5,92.68387824817449
Kentucky,KY,21,2016,6,129.777461642253
Kentucky,KY,21,2016,7,43.2961690440619
Kentucky,KY,21,2016,8,24.0782632413643
Kentucky,KY,21,2016,9,159.450749502448
Kentucky,KY,21,2016,10,0
Kentucky,KY,21,2016,11,75.56226921702449
Kentucky,KY,21,2016,12,104.202311374581
Kentucky,KY,21,2017,1,139.737945035133
Kentucky,KY,21,2017,2,189.449778099687
Kentucky,KY,21,2017,3,73.458282055235
Kentucky,KY,21,2017,4,162.770172567799
Kentucky,KY,21,2017,5,87.6060714069753
Kentucky,KY,21,2017,6,82.9219542876191
Kentucky,KY,21,2017,7,64.2932116915874
